agent,epsilon,trial,config,payoff,best_payoff_so_far,search_distance,round_type,success,reasoning
A_myopic_local_search,,0,"(1, 1, 1, 1, 1, 0, 0, 1, 0, 1)",0.20587118396713286,0.20587118396713286,,given_start,True,N/A -- starting configuration given for free (no choice made).
A_myopic_local_search,,1,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0.5199011514460756,0.5199011514460756,7.0,long_jump,True,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,2,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0.458459547122554,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,3,"(0, 1, 1, 0, 0, 0, 0, 0, 1, 0)",0.514719293424046,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,4,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)",0.4393770779385327,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,5,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)",0.4393770779385327,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,6,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0.48301864526255434,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,7,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",0.439607981746099,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,8,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0.458459547122554,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,9,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0.48301864526255434,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,10,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)",0.4393770779385327,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,11,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0.48301864526255434,0.5199011514460756,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,12,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0.5371313195463541,0.5371313195463541,1.0,myopic_local_move,True,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,13,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0)",0.4566072460388112,0.5371313195463541,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,14,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",0.5266370238287235,0.5371313195463541,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,15,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",0.45683814984637755,0.5371313195463541,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,16,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0)",0.49791885952163406,0.5371313195463541,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,17,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0.47568971522283243,0.5371313195463541,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,18,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0.5431084922204642,0.5431084922204642,1.0,myopic_local_move,True,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,19,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.5258783241201856,0.5431084922204642,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,20,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0.5717802235504401,0.5717802235504401,1.0,myopic_local_move,True,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,21,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0.53256776352572,0.5717802235504401,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,22,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0)",0.56580305087633,0.5717802235504401,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,23,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0.49125615004289713,0.5717802235504401,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
A_myopic_local_search,,24,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0.5431084922204642,0.5717802235504401,1.0,myopic_local_move,False,"N/A -- hardcoded myopic local search (Billinger et al. 2014's p=0 baseline): no Claude API call, no memory beyond the current best-known configuration."
